spring1,spring2
1234.16067,2119.37732
2025.70209,1818.20309
588.38119,1812.06924
-587.46669,1215.5376
1546.33494,1850.69163
2469.69737,1526.43299
872.30607,1917.77204
2501.41505,1770.17464
866.04152,3773.37791
-1086.76446,1459.78992
741.3427,2706.93003
2303.22105,1866.96151
-567.22332,1971.29391
-375.41273,984.72448
189.2997,3151.19976
1685.45423,1803.15547
-1096.47446,1727.81831
1264.48179,2060.85509
1315.88063,1480.96892
-879.45281,1179.53792
832.01737,4101.08862
1618.92612,2181.83709
-1029.17033,1653.061
-501.10176,1079.37656
768.64124,3201.36144
1038.82553,2072.82137
777.96505,4161.5671
1338.67296,1728.2181
1512.71121,1399.82094
1319.61053,1728.25415
865.9378,2395.57845
1641.15572,1852.8333
789.85635,4250.54726
-546.75013,955.00717
1324.54158,1738.66608
861.77218,2269.24213
509.24158,1989.47399
-935.06891,1438.04489
756.16558,3997.59247
-317.30352,1906.40141
737.01358,1773.2738
283.24687,4511.81743
-366.486,1658.21907
807.34257,3833.24406
-1099.60388,1605.53209
-805.39397,1232.27979
1427.69768,1531.48983
-767.98894,1287.20232
2212.00128,1754.4276
1311.40764,1522.13171
2420.42937,1549.10746
-1077.37043,1711.51727
-706.62042,1944.36004
1501.37935,1726.08258
283.00461,3898.36388
-727.34621,1267.86445
1285.50982,2096.35522
2765.55814,1548.55908
1580.10393,1543.08957
-997.96081,1275.73723
-819.79893,1470.67822
1974.04427,1589.12291
585.66095,4188.01487
-429.44427,879.08994
1606.88891,2071.76503
2792.6313,1312.34069
615.5217,4427.09773
1797.36078,1881.53454
2417.05957,1634.2695
183.47748,3550.61722
-599.06409,1417.47515
1447.67726,2098.30398
1356.48654,2107.41207
-837.00435,1166.23584
851.49527,3741.15851
1994.99321,1619.95136
2177.49241,1629.0376
2795.95048,1316.99783
-347.39377,1812.09152
764.60484,4208.10757
-299.43332,2034.68566
529.58943,3658.2913
-789.04413,1363.8195
-221.6353,1158.11612
-994.71436,1375.23549
-413.35074,1346.21827
1293.15489,1356.69422
1125.61157,1902.2786
2705.93908,1493.88834
1529.92722,2018.54476
1827.66409,2056.52094
-427.87573,963.71808
1736.53598,1838.99518
-1017.06299,1848.03977
-478.23964,1104.37805
2015.66358,1962.33685
815.38442,3360.49895
1640.36779,1441.94601
1601.81671,1406.36397
1444.93488,1564.50562
-673.35194,1335.07172
1691.93384,1318.11751
1059.54165,2133.81714
1363.88766,2037.34828
829.19784,1818.07775
-468.89207,2004.4476
778.07532,4253.64073
-718.80427,1623.33762
666.19938,4388.80772
-466.51097,1932.735
227.13963,3271.35808
-1020.75486,1698.83659
1540.79914,1732.12483
1393.23697,1463.46471
-590.79649,1695.57696
2196.44148,1537.60508
2095.43283,1462.46735
-445.24853,865.68761
2430.52186,1810.45807
192.16415,3595.46656
2775.06991,1390.96523
275.14757,3472.24678
1283.05549,1769.93735
-633.50212,1520.62274
1914.1836,2005.80216
-588.41612,1818.4015
1376.10295,1940.48675
984.90447,2505.04579
2666.77561,1538.01116
-1070.52607,1527.70693
-398.30539,864.1572
-873.21718,1593.09022
2757.80971,1592.89884
653.31678,4570.96538
-887.84572,1903.73508
2807.47596,385.84313
-710.93544,1663.32387
1265.6252,1863.39837
-902.72909,1383.92863
-40.88748,1947.69993
1318.45871,2101.0593
836.36556,3686.34558
-386.03178,1448.4518
2028.12588,1732.09045
-1170.05215,1653.62024
1407.71942,2157.62239
1646.55776,2044.41911
1503.79375,1347.14109
1694.64135,1392.82668
2082.95054,1629.05827
-1047.26278,1863.09169
-738.93995,1262.85151
-940.5017,1880.35508
186.36008,3714.27129
1889.80146,2022.31778
-341.24718,2042.04915
247.14275,4051.1973
1054.36699,2079.54919
2568.25206,1672.00869
2101.35081,1435.91359
232.03342,2919.54765
995.57092,2061.40324
-1006.3936454378,3514.14652785829
1651.78555,1358.3253
-363.98118,972.4312
-458.1488,1136.72467
798.38684,3616.99304
-692.60306,1528.48724
719.54158,2055.74204
-797.53278,1623.1429
302.01318,3692.82136
226.67281,3492.80992
1642.91802,1325.33423
290.82043,3635.0436
2656.39304,1539.34449
-94.41846,855.98135
237.84308,1341.94832
1363.46507,2002.83347
-579.05982,1705.3484
1828.57625,1903.92326
2176.44388,1372.6025
1602.15988,1736.20572
1927.90486,1590.79084
-707.20526,1839.6228
2473.95675,1601.54277
2495.44778,1797.81057
1537.51618,1741.20983
2277.99295,1414.63017
1655.72098,1319.03907
-230.88443,1148.85927
-1195.65552,1638.90441
230.18968,1122.80596
990.63438,2201.24853
-311.61677,1095.33888
-787.13897,1951.30357
942.61306,1690.84511
2792.8435,1287.91114
1110.19292,2136.67984
263.68173,4086.10404
-320.27895,971.65425
653.75363,4561.41736
2435.26851,1802.92726
2329.03085,1586.0046
101.45816,1137.97227
2453.26476,1616.63826
710.88545,4283.30818
-239.40645,1248.79724
1632.9767,1536.69533
-707.75177,1324.67564
-215.7133,2089.73485
2768.1072,296.4977
-684.46807,1190.75848
1553.56869,1933.20413
1344.71939,2070.34599
-997.5271,1308.77344
2686.17868,1501.43388
-743.40187,1332.60216
-958.15218,1779.57717
-961.06392,1816.99873
1679.56479,1903.48908
166.646,2523.75695
972.35592,1687.25499
1909.38013,2042.31588
2798.49088,1295.50502
-1030.79148,1570.28227
-1058.27044,1341.98073
1264.93369,1363.74139
-404.19141,1372.67413
439.22713,2609.14452
204.40986,3295.23833
805.52567,2092.31835
662.7802,4226.58677
712.34764,1416.76526
-820.3747,1909.23746
1248.0653,1383.02288
-611.22621,1237.51244
-464.71459,980.09913
-191.60118,1016.33309
658.69316,3426.81665
1482.64138,1696.22284
1550.72572,2088.46125
2537.57794,1694.69307
-421.55937,1358.04078
1454.10729,1617.15018
-117.54023,2275.38091
-345.66577,812.35343
-121.3948,837.22526
267.39987,4043.77752
184.2839,2785.34188
1319.3032,1422.4212
843.49783,3977.87069
271.83371,4402.78313
-788.36258,1278.06406
1538.65415,1930.87668
1845.26778,1858.30474
1366.33303,2061.95255
1357.85927,1920.93913
173.64731,2699.40433
2831.77635,475.08646
-386.45051,1248.28506
1310.9267,1718.45874
-970.72134,1702.83049
2693.13428,1509.66451
-697.56949,1102.20144
-1178.10179,1677.50942
-21.04625,988.94753
-703.05702,1273.39724
-587.45522,1040.93742
-669.97774,1109.25462
-1165.67205,1620.06528
1680.49286,1724.27376
-1090.18522,1802.61451
-892.80653,1854.49822
1668.24494,1812.58753
2495.25429,1652.54736
113.36404,1148.6961
-581.22678,1770.35819
1740.13243,1846.97652
2569.25076,1663.09832
1073.24014,1781.156
2097.50469,1431.96709
-544.71344,1053.64178
1701.06234,1863.61424
-824.9083,1269.64086
1369.93135,2028.85806
170.46644,2710.26881
-368.286,930.98712
842.47164,3562.7699
-786.68455,1220.62776
1841.99475,2017.09151
-865.62595,1397.50985
142.46799,2430.51594
-738.69456,1278.90646
2775.37784,300.47923
-657.42597,1226.09914
1581.51455,2095.89065
2113.13349,1716.11361
-884.23763,1657.22769
-824.54993,1195.28446
1823.47484,1917.88003
719.68797,2018.45512
2870.86296,753.51765
1932.17119,1582.55924
-540.22984,1199.18964
-850.46699,1211.90085
2017.16822,1407.54269
1663.37883,1387.28747
709.17729,4291.03488
-645.48488,1321.09889
1359.02257,2023.15353
2300.43341,1710.50928
1370.67285,2067.05824
788.85531,3313.62317
-857.82482,1867.99639
1621.82458,2081.335
219.99044,3866.57375
821.5683,3689.05872
1075.5651,1569.97905
1272.02561,2071.83759
1647.49529,1876.78167
1694.13992,1455.78221
1281.19405,1963.50782
-821.35083,1852.56779
2152.11299,1915.11797
2170.74956,1590.06534
198.83534,2862.06653
-165.461,832.87632
2664.22191,1648.01419
1708.48069,1479.9056
-119.82722,1439.8219
-791.64374,1547.96102
2461.70602,1538.08974
1450.42956,1715.10386
43.77072,1070.36814
-491.5626,1029.85904
269.8145,4086.41824
202.01712,3376.56098
1378.62661,1969.78628
183.97036,3531.06641
223.15759,2890.68964
1431.55671,1404.87716
-543.2975,1503.79889
1391.76685,2075.93823
2807.3889,1308.57642
-807.06623,1500.09027
-1076.60665,1827.74123
1679.05595,1956.5381
2841.09874,1157.81867
-310.19534,864.22601
-966.33137,1540.20414
820.31262,3199.8082
1246.35796,2034.78457
2728.33802,1386.87191
-1105.30855,1402.49189
-751.43817,1102.87614
-789.67936,1892.93982
2868.2633,1039.86412
-1053.63329,1829.17599
1219.20368,1505.47613
2228.99666,1811.81131
2367.93027,1545.58506
1895.29959,1458.10147
-216.89641,2047.54225
-979.36028,1292.07733
-344.65156,1322.86479
-794.80072,1407.25045
-431.51005,2009.4817
-640.81036,1296.78447
-298.01077,2226.7312
908.96859,1405.87938
-20.69059,1001.69369
-734.14396,1323.35918
-739.90369,1522.18541
1758.59244,1942.10707
-1013.1678854378,3503.63287785829
1072.94613,2087.36144
652.70116,4572.28882
-745.64019,1548.5552
835.84293,3694.36693
1513.4656,1442.36188
2310.1256,1866.41096
1958.07377,1956.90233
-802.42801,1952.3098
845.96861,3623.28852
-1068.02742,1590.88718
2813.76674,408.45011
812.82344,2987.08891
-102.7717,1474.09235
2894.94954,898.42645
-467.14794,964.51912
2169.38556,1771.57734
-802.24655,1531.13872
-213.14311,817.7748
1611.45574,1982.86957
1962.7759,1944.16324
179.82553,3623.6399
-248.88655,1213.93883
2518.00754,1742.54243
-787.21355,1405.4798
1791.6341,1580.2983
-358.6124,1198.30031
950.3774,2110.25394
886.40376,3628.13095
863.0193,3983.82553
1975.82484,1952.55767
2591.66719,1678.22154
1350.13646,1844.64245
273.26742,4477.63892
1269.96692,1868.80138
-454.36499,1955.45669
1592.97329,1718.0841
2187.92308,1897.40688
-782.66829,1405.95716
93.79583,2790.1973
-25.30328,967.96989
631.05974,4532.93672
-275.42471,917.86124
-348.28483,1182.03853
-1030.57422,1328.31233
778.66564,2449.77331
2788.7059,348.05082
825.79483,3345.23536
813.99187,3318.83947
-295.16574,1178.17082
1330.19198,2098.82334
-446.44709,1843.84032
-1053.4091454378,3491.58862785829
934.75315,2437.03449
-651.25812,1140.95565
-621.9473,1179.36264
2434.26158,1599.24176
1293.16732,1703.39727
257.6474,4168.08742
-1149.6021,1750.60416
198.23037,1124.9592
1065.07096,2093.48826
1373.47155,2055.29027
145.37719,2831.55153
1210.99259,2075.31121
-330.52572,1202.50707
19.27382,1135.35802
4.6715,2105.7225
1439.6495,1721.468
1504.39298,2116.9176
-317.98433,886.81639
-350.15621,2018.60106
849.41601,3580.53531
2751.07182,1611.5252
-223.79201,2050.86504
2255.73232,1569.35619
1610.28651,1948.14638
-973.40034,1860.2219
1429.60122,1625.51643
64.12216,2719.07664
-622.53523,1012.76395
813.61984,3060.34921
2291.12903,1847.26778
1777.97188,1771.63615
-646.94174,1032.48001
1669.87936,1727.83898
362.75921,3008.11449
2851.94696,557.72555
-423.83706,845.35358
188.26988,1938.40547
-662.33811,1944.39559
1949.32104,1960.19489
2836.41182,1194.41062
1012.36715,2098.54633
2274.85268,1529.21885
-1118.24635,1725.41877
2759.3138,1462.0595
244.92834,3476.31235
2211.38557,1811.76752
1639.36873,1500.44833
203.08882,3700.17634
-1087.04068,1681.4174
-825.77919,1545.88799
2137.42768,1880.53277
-626.70534,1885.75964
-668.64795,1419.28163
180.29236,2746.28802
1590.82005,1999.02306
2287.47054,1475.44769
-996.7997,1471.09046
224.34735,3693.04941
254.89681,4148.18136
658.67697,2043.01529
1041.07799,2093.10752
298.4531,3956.77026
-370.56349,818.00996
2821.25491,1203.47667
2433.67733,1717.38801
-1052.8831654378,3492.46375785829
716.72294,4348.8745
-457.61033,1062.29551
-755.46245,1415.02334
1146.86592,2339.76805
239.70604,3987.80565
1420.41015,1332.57802
1070.46973,1660.5048
1541.89274,1384.28867
-31.50378,1525.18696
-991.06724,1295.2991
-97.18119,901.18858
214.11079,4312.81848
1309.10086,1981.11823
1111.58086,2311.69683
811.89988,3178.64853
-1043.3454,1748.1763
1719.39838,1610.15024
-1092.87714,1588.74174
1664.37226,1649.70384
-260.26612,1712.54081
883.7288,2394.20237
1656.71575,1720.15623
-592.585,1332.06835
-438.92669,1695.60604
-1060.77798,1339.80726
-144.75968,1149.57506
788.15276,3555.26723
165.77079,1663.45377
-765.49206,1907.75245
-1152.91165,1623.53062
429.88613,2256.95075
232.59512,3799.00048
-697.49534,1955.57591
995.29188,2058.01377
-53.43845,1574.2485
794.54399,3916.52422
1485.18056,1323.32576
1727.38709,1999.77553
1639.7335,1308.22313
1464.94989,1970.61163
-637.90423,1151.24746
1773.50387,1971.78428
1079.5167,1379.69586
1513.5159,1937.69257
-397.59243,1996.53506
192.20707,4086.86659
-698.37594,1927.13833
2302.07193,1480.81393
1507.86575,2099.19009
-552.56926,1018.26997
720.60082,2034.0045
-280.39767,857.32942
-155.27999,1400.74592
-364.7671,1276.50708
-371.06143,1221.86987
2342.31325,1470.2404
-749.48257,1598.11992
1118.24051,1928.40802
-139.83383,984.43444
-447.73491,887.07434
1357.40467,1485.94455
990.99476,2079.17352
-1035.02917,1709.15208
2355.0981,1430.63474
-1020.82371,1600.62893
-91.62919,1376.77102
1302.27378,1745.68888
-716.95814,1522.23305
2134.72322,1426.46909
1300.23847,1709.52202
2820.46339,1246.39986
-316.72359,1256.50103
-1100.92706,1486.9292
1493.28506,1339.0011
656.66929,3198.07363
1133.39979,1463.65104
-1029.13683,1461.31363
-248.02284,832.95885
-939.68665,1225.31705
-484.8054,1003.39025
1671.67139,1912.13182
1413.30951,2040.94032
-550.52033,1517.68069
2743.68095,1450.93899
-1113.46872,1623.09273
1317.64563,2046.87208
-808.46751,1528.46966
193.70282,3799.63974
2828.83298,438.55719
544.41163,4090.58617
588.82571,4436.45174
-208.39997,845.57688
-585.91327,1119.2094
-363.35311,945.69881
174.52744,2529.54221
-732.47849,1081.3352
-301.4508,2050.75188
813.87318,3775.31613
1501.71193,2099.37875
816.14287,3253.77152
1674.40214,1799.87309
1301.8194,1495.53449
1898.52401,1415.24416
769.06924,3519.63022
1297.48379,1689.14511
-498.37062,1866.05202
1359.30759,1856.12558
2318.61866,1723.84197
298.85216,4344.20096
-951.89186,1617.29231
853.83642,2396.6034
2777.86759,1362.85736
-1139.98311,1684.14034
-789.24014,1374.50394
-855.94537,1238.59481
2803.23327,1330.28497
2226.83741,1569.15029
178.47337,2436.94398
-479.62678,1585.743
862.28593,2220.24312
1763.74015,2004.79028
634.31629,4500.62622
1492.50419,2096.78787
-439.89106,2008.41745
-825.31447,1943.31964
1330.34152,1737.24266
201.52482,1114.33807
1659.92806,1722.20414
223.52525,3982.77908
1082.31849,2086.26791
-1111.17849,1524.54425
-1143.10956,1715.2664
-1085.67434,1443.21773
-610.65324,1963.44216
-1044.64315,1794.26757
2382.56509,1765.08076
2810.84773,397.0595
266.49069,4263.37793
-584.83966,1439.93027
-400.50514,1541.32436
-304.5162,1894.40378
-679.24808,1037.12642
1999.15778,1655.80169
1132.32973,1381.21934
1689.3073,1393.5861
1704.4622,1531.18761
-830.32429,1223.30615
-686.1284,1250.19366
-86.40906,836.65994
2030.67306,1528.57054
1823.99046,1846.96027
196.11175,3656.44789
-458.51699,1791.21704
988.12395,1975.0595
700.96135,4345.87089
824.41124,3170.38592
1505.68201,1612.63042
-866.72459,1362.51286
1627.59463,1932.03566
-972.31481,1865.7367
842.12754,3399.60199
189.91012,2649.64439
1726.23973,2036.97992
885.31567,2367.5476
-1043.4663654378,3497.31027785829
881.58349,2465.03453
-1069.4973,1667.62369
1183.08909,2079.62165
1698.52161,1748.50796
-672.59604,1893.07968
2435.3797,1798.93257
-405.99257,2163.1411
1302.17962,1752.17702
2447.62536,1733.14473
2490.25501,1786.78602
118.65317,1029.00129
-623.71823,1874.65622
-966.98526,1826.49459
1917.09613,2012.60801
1249.71487,2121.14811
-428.49221,1392.67205
924.17681,2098.48732
1954.15042,1670.11903
-851.95812,1428.61638
1705.9177,1477.75152
2189.60303,1532.47912
-369.14466,1103.45941
711.92208,4199.53121
226.09568,4032.37818
572.64293,4207.35589
970.30945,1594.19197
280.3566,2764.07769
1627.23526,1773.18676
625.18269,4446.68866
1685.57971,1724.20549
649.94139,4442.68216
828.00347,3650.91153
-684.30239,1679.13416
-635.04302,1102.60006
267.38227,4464.58951
-260.97172,1031.56624
-959.52896,1330.30555
1570.17564,1911.68024
-209.69647,1208.32058
-88.8421,1209.33237
-473.69153,1240.67861
2349.47009,1795.2395
-602.38416,1168.26454
1721.38837,1755.73324
1284.73614,1877.86397
2868.45649,1063.24435
213.14418,3994.04318
-934.09387,1845.89087
2122.87598,1472.87824
-1110.30429,1746.23874
308.03358,4021.40662
1056.38057,1935.00301
797.44911,1858.17496
-439.91849,1286.62044
2124.12954,1428.98231
1310.44415,1636.33601
209.01817,3484.19657
2564.81126,1710.44559
-936.4228,1326.88325
1264.66161,3159.78256
1003.58653,7.00864000000001
-1106.88936,1817.5415
1265.27245,1527.39901
-345.69218,1548.13065
-1008.4306654378,3507.14370785829
1510.07927,1524.84277
882.20182,2979.43807
198.19963,3262.0724
1672.56016,1798.37026
2498.64633,1736.7778
-326.67468,801.48473
-227.30975,971.37927
1523.13878,1322.01058
126.90327,1002.94236
2039.46772,1628.71162
-477.58861,1385.66295
2485.28599,1528.74245
770.17727,2870.57164
-525.46532,1923.91795
-504.57131,1307.81673
1218.38088,2019.84311
828.46025,2887.30316
1939.06367,1970.68036
1572.5405,1470.64406
-324.24888,2056.23499
2072.37574,1967.31434
1283.08992,1717.01157
-977.86479,1829.0185
229.31073,3522.0477
1527.4781,2091.06687
-615.5146,1179.81476
2696.33279,1493.65257
1667.84062,1331.07631
-969.72533,1388.62876
2641.08081,1574.83528
-1077.40618,1656.71429
783.49844,3124.52349
190.0693,3247.60558
2496.71006,1744.84631
1594.31634,1432.51582
-1028.41866,1859.01089
-309.43972,829.95446
241.74429,4313.98009
1091.8711,1421.49544
-748.50341,1457.32455
1677.98339,1693.43636
1457.84553,1847.49783
-867.84882,1665.69614
697.23576,4314.96242
-1001.23129,1372.03992
-199.01292,1272.44954
-485.28839,925.11352
-1011.11653,1712.52187
1287.55607,1693.26014
1347.11714,1516.98727
-260.8554,841.05645
1004.82565,1.60479000000032
1439.33542,2052.03692
726.76977,3957.32079
1365.13698,1648.21929
201.05344,2153.26343
2163.97829,1866.81234
-468.47409,1894.62693
-161.55394,2038.31543
654.90071,4559.88805
-993.434785437802,3540.61809785829
1868.14912,1911.13369
2871.80871,692.721
1330.02333,1379.66781
-355.0628,1715.47121
-363.61208,808.96622
-1048.61582,1346.81666
189.83327,3468.52348
2213.81295,1834.11886
1257.79785,2068.78708
-865.55102,1286.35925
-118.2839,1022.68677
1611.33419,1594.92949
230.67687,3851.00065
1772.91886,1763.25078
2720.65405,1637.34921
1824.34735,1829.41964
2083.09505,1634.19318
709.24508,4319.8385
2196.68309,1454.1428
-34.82885,2378.83489
-756.64699,1502.00974
-454.63698,1996.91095
693.58676,3287.08043
1658.02101,1944.08076
1674.93709,1765.66094
1475.86506,1743.67483
-250.33162,2078.45977
2387.98274,1673.97438
-378.13283,1518.83627
1029.05606,1383.47109
2383.65462,1493.38475
832.80375,1561.39495
-1024.12065,1728.38513
1183.63558,2106.02406
-756.8309,1316.49959
-493.33643,1369.08644
829.87182,3544.74175
-1069.77613,1688.47809
206.62385,3774.8075
2405.18906,1829.59268
1536.15993,1922.82126
1113.30089,2635.97229
244.63679,3196.59076
1435.15098,1520.76698
-831.32849,1451.59046
-251.73243,784.91767
-1141.57806,1788.81529
2238.45027,1926.58634
-1013.3451,1849.81891
816.87023,3654.49245
659.47812,3456.99209
2419.01033,1791.19543
243.21422,3560.98043
-407.47954,1154.26551
156.23121,2343.65509
2865.16425,1092.95611
-1045.89158,1398.47118
2888.27441,809.96463
1296.51561,1369.65121
-1130.62205,1773.85744
1732.74687,2014.89327
233.44794,1126.10663
2831.73162,476.91049
-822.63115,1579.45201
-561.23758,1979.49604
-569.61898,1949.29058
-1048.51463,1371.33035
2364.07381,1853.41951
-69.34625,928.25812
-1089.93609,1420.95425
-1106.59677,1769.11577
-1139.33924,1757.28192
1692.60694,1392.38222
213.3972,4321.92529
-1042.30894,1580.7399
-1133.13332,1768.83706
191.17826,3613.3465
-698.63422,1955.19877
2142.99863,1931.53482
-989.836295437802,3554.84896785829
990.84485,18.3116200000004
2135.93245,1898.50125
-732.12268,1886.74666
-594.48087,1034.97501
-447.70011,2006.5345
1363.06499,1989.02278
772.51359,4242.97556
-1175.94159,1685.61274
-1046.47191,1416.1727
777.17297,4210.20812
1090.83025,1593.63452
1647.88038,1487.20105
-664.58314,1762.40165
-1128.63871,1679.99816
1363.29604,2098.56775
-464.6521,1345.95097
776.52226,2449.1181
1273.11152,1902.30945
1303.01785,2070.51864
182.20304,2770.51687
1744.17561,2010.54886
-817.22737,1215.29777
-1075.02161,1826.59536
901.33084,2081.03055
-950.35759,1831.92091
-1109.00773,1401.99382
956.29832,2075.46683
103.06788,1028.83931
1576.53072,2028.54354
1819.24612,1977.83275
94.66951,2339.18385
772.72561,2148.98168
2402.386,1477.22364
246.48207,3837.25961
1644.7258,1894.12864
1434.57903,1846.90894
-493.69356,2013.17607
-709.01288,1507.07671
842.66075,3698.0589
-105.24854,1151.8906
-336.67049,785.84247
-132.42945,840.19132
230.82799,3752.88347
-908.6495,1252.50171
1399.38058,2164.66871
1707.24106,1855.04016
1089.41858,1583.06835
179.5258,3650.15989
829.74464,3516.06615
-769.56489,1934.72497
1278.66788,2006.373
-595.15451,1660.4983
1651.64906,1726.98567
170.79196,3074.78107
-557.63074,976.39357
794.89249,3928.02388
649.06798,4581.21882
-502.16049,1857.60597
-1141.46602,1606.1537
1055.15706,2006.72704
-1159.45306,1781.45924
1780.96144,1396.54493
-123.629,1322.41118
792.33372,3473.82868
-1034.24661,1474.20401
1414.45429,2133.16351
797.44662,3859.00622
1523.10034,1671.45551
1638.0541,1882.70639
1679.91623,1944.88809
830.9857,2110.30054
1652.91315,1864.57312
-941.15224,1700.08642
-1046.7279254378,3492.95021785829
-584.62151,1889.40463
-868.46201,1575.29207
-954.40589,1479.17177
-315.56852,792.13342
68.96594,2184.69846
-122.16726,948.61091
1272.24583,1343.35849
2738.71527,1423.8947
-671.33438,1263.44422
-588.22137,1949.83731
376.73652,4471.61885
212.05986,4234.69789
802.38002,3546.47383
1728.37083,1513.22939
-1087.47117,1488.66762
-1130.93083,1758.69431
988.63611,2072.86985
-400.35367,1277.64752
-966.57981,1879.7219
-369.12876,1957.8179
-588.21837,1202.82071
-1117.91566,1646.47851
-775.07158,1170.21556
-715.22763,1551.96098
-137.10087,1957.26317
1996.22265,1632.44541
-370.88375,1324.63693
1724.95755,1980.85256
1502.67283,1712.643
2099.55737,1370.56088
-849.75408,1412.80202
-897.43822,1290.11484
2004.4303,1401.82506
-687.52743,1885.33524
-1010.55501,1865.61238
-945.03423,1686.76667
810.3135,2130.51694
1870.35348,1360.30809
732.04839,4176.29432
-927.71417,1904.32559
2225.64467,1437.6093
238.44899,4359.41531
845.3922,4094.9565
-784.01358,1418.68187
-278.29864,770.15595
1626.33559,1844.18829
-504.52172,936.34628
950.35621,2111.87571
-585.40323,1045.45176
-1085.81679,1512.31987
1435.68221,2063.28919
1788.43123,1542.89155
1591.94209,2046.71815
-81.20651,900.00335
570.49294,4460.23034
-1005.28806,1856.4402
1357.70209,1345.84626
-1042.39778,1839.77506
622.04011,1991.51372
-588.18899,1352.33399
-957.89721,1799.41553
170.08865,3043.89392
838.08904,3439.74545
2059.79998,1686.20072
2074.35983,1364.50113
1229.63379,2081.19453
-517.32894,1993.33001
111.16802,2200.53888
-137.75936,914.70802
1792.51465,1611.16471
1469.13724,1657.35514
-760.0094,1098.37891
220.23267,2999.11756
-1106.04569,1819.78401
-1082.69592,1715.83411
-1039.05023,1822.62661
-375.86076,1366.69775
1970.74752,1936.01948
-220.18052,1399.48011
-513.94893,1056.9547
2858.04727,1127.83327
1645.39462,1889.53661
225.22698,4237.8672
734.57683,3176.5685
1565.66314,1320.08292
1446.05546,1939.09784
880.69012,2182.65797
-708.75787,1255.7781
1666.00329,1548.0784
1375.11304,2060.13131
1429.97682,2041.13785
-564.1741,1041.17036
2460.18629,1753.78202
2788.63134,1261.22434
2242.62094,1582.48894
-625.34451,1089.61654
789.99984,3539.1654
-934.46779,1880.20905
2844.02035,509.64439
1210.26911,1554.01306
801.36906,3985.0818
-1047.37732,1829.84328
-825.44802,1348.70444
2880.0731,650.06179
2184.90508,1429.84468
-376.35344,889.53185
-1141.17951,1791.51636
1408.48092,1722.03864
1060.31786,2204.94072
2885.88531,900.02379
-861.99993,1347.59681
2664.8835,1635.14885
-1027.02058,1839.22042
-378.9927,890.59597
684.13579,2083.98418
1239.11105,2063.17144
1383.86764,1636.44438
204.47061,4244.15487
-391.90866,989.33377
-880.6664,1590.58768
-46.70849,1954.00492
423.67895,1223.13789
-671.24146,1774.0534
1482.41705,1453.88916
-7.62516,1944.53107
288.73496,4497.12443
-1145.30796,1706.62272
1650.53386,1739.09026
-712.35987,1445.75654
-633.98727,1435.35791
2318.91771,1657.05917
1076.70844,2089.54348
1663.07687,1938.79783
-464.40794,1368.56239
664.43288,4504.7554
1664.05431,1907.86282
-676.83496,1044.09287
836.14695,3689.66671
-683.21024,1306.57221
-444.67921,858.90627
842.27335,3656.21038
2632.80514,1630.35974
-473.8564,1079.96238
-995.58545,1872.7038
598.47798,1684.47373
658.33067,2052.30712
1259.63362,1842.48708
266.06631,4349.8868
1538.41428,1361.76248
-761.29384,1129.45577
808.87842,3283.07134
1692.56437,1422.39326
-7.38999,1584.3849
-754.13073,1634.20298
1548.03099,2029.03584
171.22284,1081.01432
1915.62368,1997.6204
-815.26925,1858.52947
1267.5624,1772.76333
-613.8538,1324.69456
-322.33308,963.05136
1265.29456,1532.57316
1146.23917,1846.70991
-631.21966,1314.49041
-551.83353,1045.70315
-498.68444,1299.5725
-379.4763,1231.01391
1116.61124,2179.98401
-1059.43351,1634.77739
-751.0381,1906.08046
769.53395,4313.47798
815.57765,4143.30929
-185.76378,1106.30135
2879.41892,775.50714
837.20482,3510.56512
-194.22966,1361.35294
-167.00658,2018.28178
20.85437,1350.5717
169.24162,2845.75039
2358.27487,1431.56763
-400.69029,1242.64872
2634.37442,1597.12305
-1137.18035,1774.08286
1650.10159,1880.00396
1618.55278,1642.98112
2890.21651,902.20835
2848.2647,516.61406
-914.0578,1688.05169
-399.20316,1749.15998
822.37929,3582.0249
2576.13672,1673.44324
2704.79043,1503.04358
-161.7979,980.67219
178.82025,3865.89719
-476.61231,1618.54029
706.75179,4317.57176
600.17643,2890.92202
1274.6397,1618.13269
-188.64066,2073.02153
1061.95351,2075.26097
-480.70673,1168.37938
1901.29777,1414.72572
2416.59079,1780.0258
2308.17459,1434.06134
-884.49222,1388.49165
-991.734435437802,3547.84557785829
1573.38784,2045.17342
17.59275,1029.79055
-740.54372,1072.23816
-444.98718,1868.32245
-738.56315,1691.70546
-1099.05156,1450.31107
-221.01664,1978.46963
758.29607,4061.1154
813.68548,3368.79782
2108.26824,1915.77802
2053.56933,1894.62015
1334.05541,2083.17927
-461.15133,928.41638
1094.57632,1717.51224
777.57336,4235.2045
885.7441,2922.35101
1395.47956,2118.75065
1835.27161,1955.97377
-843.10717,1678.32246
-895.91273,1312.80974
-273.07794,772.18875
-876.6684,1274.53506
-589.66849,1385.16854
-1053.9833654378,3485.72019785829
-164.56848,2082.98935
1077.07447,2068.05595
1742.44024,1517.40579
-347.39445,1727.9671
1069.29475,2085.89471
825.74026,2089.35013
-906.66636,1859.80293
1489.44931,1763.9054
-878.60675,1574.77483
-786.05966,1311.40002
1689.27848,1562.61662
381.42384,4480.81533
-939.22649,1668.74312
-827.91031,1646.93218
179.27707,3619.34223
